DATES,OPEN,HIGH,LOW,CLOSE,VOLUME(BTC),VOLUME (CURRENCY),WEIGHTED PRICE,
6/9/17 21:00,2826.21,2831,2806.83,2827,490.16,1381449.72,2818.37,
6/9/17 22:00,2827,2831.45,2809.99,2809.99,291.38,821961.14,2820.95,
6/9/17 23:00,2809.99,2823.86,2790,2822.32,517.07,1449751.09,2803.79,
6/10/17 0:00,2818,2835.99,2818,2821.25,369.79,1046447,2829.86,
6/10/17 1:00,2821.24,2844.26,2818.12,2831.23,234.43,663328.58,2829.55,
6/10/17 2:00,2831.23,2843.59,2817.5,2836.68,179.59,508781.02,2833.04,
6/10/17 3:00,2836.36,2840.47,2824.72,2830.28,150.24,425723.89,2833.56,
6/10/17 4:00,2830.49,2837.46,2812.2,2819.19,165.44,467259.26,2824.35,
6/10/17 5:00,2819.2,2830.27,2810.83,2818.75,190.75,538137.9,2821.2,
6/10/17 6:00,2816.29,2830.01,2800,2820.04,196.54,552962.64,2813.47,
6/10/17 7:00,2820.04,2827.05,2812.15,2815.27,133.75,377173.67,2820.05,
6/10/17 8:00,2815.27,2825,2804.48,2823.11,310.21,872558.46,2812.77,
6/10/17 9:00,2823.02,2829.62,2816.92,2822.72,242.97,686302.13,2824.58,
6/10/17 10:00,2822.71,2878.58,2822.71,2878.58,541.61,1544332.38,2851.36,
6/10/17 11:00,2877.98,2895,2858.08,2894.85,665.32,1915354.88,2878.87,
6/10/17 12:00,2895,2905.01,2870.21,2905.01,469.33,1355745.18,2888.68,
6/10/17 13:00,2905.6,2912.98,2876,2896.77,474.53,1375030.57,2897.68,
6/10/17 14:00,2896.99,2900,2870.02,2899.88,359.73,1039068.09,2888.43,
6/10/17 15:00,2891,2899.93,2850.55,2864,642.9,1850077.43,2877.7,
6/10/17 16:00,2864,2886,2861.89,2878.93,566.05,1626840.39,2874.03,
6/10/17 17:00,2879.97,2894.85,2865,2870.76,472.8,1361113.87,2878.81,
6/10/17 18:00,2870.96,2878.16,2845.9,2867.67,596.11,1708708.84,2866.45,
6/10/17 19:00,2865.23,2883.98,2860.82,2879,155.32,446421.82,2874.29,
6/10/17 20:00,2881.01,2889.97,2830,2830,534.99,1531845.03,2863.33,
6/10/17 21:00,2829.53,2859.04,2800,2833.24,871.88,2465187.48,2827.45,
6/10/17 22:00,2833.24,2884.55,2833.24,2879.65,559.6,1604679.52,2867.54,
6/10/17 23:00,2879.65,2900,2873.44,2899.99,509.49,1471686.1,2888.56,
6/11/17 0:00,2899.01,2905,2861.53,2882,520.84,1501978.05,2883.78,
6/11/17 1:00,2882,2899.8,2882,2890.11,213.42,616872.34,2890.45,
6/11/17 2:00,2891.41,2909.51,2879.27,2892.75,367.8,1064566.67,2894.44,
6/11/17 3:00,2891.49,2898.33,2867.81,2876,186.66,538250.02,2883.53,
6/11/17 4:00,2878.97,2892.81,2865.17,2871.3,325.87,936471.47,2873.79,
6/11/17 5:00,2872.3,2888.72,2865.12,2887.9,105.1,302293.46,2876.32,
6/11/17 6:00,2887.67,2891.41,2873.05,2887.13,119.95,345970.73,2884.28,
6/11/17 7:00,2887.13,2890.35,2875.89,2887,143.86,415155.96,2885.91,
6/11/17 8:00,2887,2891.34,2875.85,2888.11,203.46,587098.04,2885.56,
6/11/17 9:00,2889.49,2900,2885.34,2893.77,228.94,662793.3,2895.04,
6/11/17 10:00,2890.76,2894.48,2884.39,2885.04,132.52,382854.47,2889.01,
6/11/17 11:00,2887.46,2894.29,2871.15,2873,157,452530.8,2882.44,
6/11/17 12:00,2877.45,2890.01,2874.23,2888.02,187.57,540964.12,2884.07,
6/11/17 13:00,2888.03,2896.6,2882.8,2889.42,463.02,1338583.64,2890.98,
6/11/17 14:00,2889.48,2895.24,2873.01,2882,202.09,582038.46,2880.16,
6/11/17 15:00,2880.87,2948,2879.51,2943.9,852.47,2492633.36,2924.02,
6/11/17 16:00,2943.92,2960.24,2929.33,2945.99,600.92,1772389.06,2949.45,
6/11/17 17:00,2944.69,2952,2930.67,2938.74,421.88,1241372.63,2942.44,
6/11/17 18:00,2938.74,2943.38,2926.29,2928.56,267.46,785039.16,2935.19,
6/11/17 19:00,2929.5,2947.22,2928.52,2940.48,203.42,598138.89,2940.41,
